https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1593982800000,2020-07-05 21:00:00,ETHUSDC,225.0,227.1,223.47,226.1,424.47877,95632.1018314,150
1593979200000,2020-07-05 20:00:00,ETHUSDC,224.96,225.43,224.96,225.01,117.65037,26497.3386987,53
1593975600000,2020-07-05 19:00:00,ETHUSDC,225.54,225.82,225.18,225.32,163.61368,36883.3375413,65
1593972000000,2020-07-05 18:00:00,ETHUSDC,225.0,225.59,224.99,225.46,154.5113,34780.6725006,53
1593968400000,2020-07-05 17:00:00,ETHUSDC,225.03,225.54,224.88,225.15,94.62684,21315.543561,44
1593964800000,2020-07-05 16:00:00,ETHUSDC,224.81,225.68,224.69,225.06,924.84634,208153.7964137,108
1593961200000,2020-07-05 15:00:00,ETHUSDC,225.22,226.45,224.96,225.14,609.00658,137745.9955291,141
1593957600000,2020-07-05 14:00:00,ETHUSDC,224.73,225.36,224.73,225.35,136.27821,30668.7118736,61
1593954000000,2020-07-05 13:00:00,ETHUSDC,225.43,225.43,224.51,224.85,88.77981,19980.1145373,63
1593950400000,2020-07-05 12:00:00,ETHUSDC,224.96,225.53,224.26,225.43,383.48961,86238.6752815,144
1593946800000,2020-07-05 11:00:00,ETHUSDC,224.98,225.66,224.96,225.35,108.61319,24472.7295693,49
1593943200000,2020-07-05 10:00:00,ETHUSDC,224.36,225.35,223.91,224.98,291.2846,65561.3004892,105
1593939600000,2020-07-05 09:00:00,ETHUSDC,226.77,226.94,223.5,224.51,336.33413,75687.9780627,140
1593936000000,2020-07-05 08:00:00,ETHUSDC,226.82,227.08,226.53,226.91,71.36352,16181.4729551,35
1593932400000,2020-07-05 07:00:00,ETHUSDC,226.53,227.01,226.34,226.76,49.91492,11318.1602649,48
1593928800000,2020-07-05 06:00:00,ETHUSDC,226.7,227.14,226.41,226.78,162.42139,36850.4873696,81
1593925200000,2020-07-05 05:00:00,ETHUSDC,228.17,228.26,226.34,226.69,307.48854,70033.6494199,116
1593921600000,2020-07-05 04:00:00,ETHUSDC,228.13,228.33,227.84,228.27,49.50654,11293.2648438,33
1593918000000,2020-07-05 03:00:00,ETHUSDC,227.7,228.35,227.55,228.07,129.48034,29524.2172098,66
1593914400000,2020-07-05 02:00:00,ETHUSDC,228.83,229.05,227.71,227.98,74.95438,17106.7255481,56
1593910800000,2020-07-05 01:00:00,ETHUSDC,229.01,229.26,228.72,228.98,91.36514,20914.1362517,47
1593907200000,2020-07-05 00:00:00,ETHUSDC,229.36,229.84,229.05,229.05,63.80888,14639.1412937,62
1593903600000,2020-07-04 23:00:00,ETHUSDC,228.84,229.22,228.46,229.21,75.1495,17189.0961081,49
1593900000000,2020-07-04 22:00:00,ETHUSDC,228.92,229.15,228.52,228.97,14.78009,3380.3988803,27
1593896400000,2020-07-04 21:00:00,ETHUSDC,229.07,229.21,228.43,228.59,225.13369,51507.5940942,73
1593892800000,2020-07-04 20:00:00,ETHUSDC,229.08,229.57,228.87,229.05,214.25298,49090.9905238,93
1593889200000,2020-07-04 19:00:00,ETHUSDC,228.71,229.17,228.16,228.94,141.45139,32366.1029564,73
1593885600000,2020-07-04 18:00:00,ETHUSDC,230.15,230.57,228.18,228.96,333.56952,76544.9389076,169
1593882000000,2020-07-04 17:00:00,ETHUSDC,225.94,230.47,225.72,229.94,406.17049,92710.5433341,216
1593878400000,2020-07-04 16:00:00,ETHUSDC,225.99,225.99,225.45,225.98,107.58348,24282.9622633,46
1593874800000,2020-07-04 15:00:00,ETHUSDC,225.91,226.08,225.18,225.9,287.95891,64963.993765,92
1593871200000,2020-07-04 14:00:00,ETHUSDC,226.42,226.42,225.76,225.76,375.72874,84910.4121891,109
1593867600000,2020-07-04 13:00:00,ETHUSDC,226.26,226.56,226.09,226.31,85.88173,19427.9407827,42
1593864000000,2020-07-04 12:00:00,ETHUSDC,225.57,226.32,225.43,226.17,111.5944,25219.5009617,68
1593860400000,2020-07-04 11:00:00,ETHUSDC,225.7,226.0,225.52,225.65,30.80828,6950.7757307,25
1593856800000,2020-07-04 10:00:00,ETHUSDC,226.05,226.05,225.51,225.65,49.64887,11205.0390418,31
1593853200000,2020-07-04 09:00:00,ETHUSDC,226.19,226.39,225.91,226.08,120.98295,27361.813705,54
1593849600000,2020-07-04 08:00:00,ETHUSDC,226.0,226.46,225.99,226.23,166.27073,37613.9345427,67
1593846000000,2020-07-04 07:00:00,ETHUSDC,226.17,226.41,225.9,226.18,111.99387,25330.8071036,55
1593842400000,2020-07-04 06:00:00,ETHUSDC,226.61,226.72,225.95,226.07,387.72286,87681.8284345,94
1593838800000,2020-07-04 05:00:00,ETHUSDC,226.13,226.58,225.91,226.58,75.80962,17156.6464678,43
1593835200000,2020-07-04 04:00:00,ETHUSDC,226.17,226.49,225.88,225.89,201.33426,45525.5062266,61
1593831600000,2020-07-04 03:00:00,ETHUSDC,226.6,226.72,226.1,226.16,67.2104,15214.2879091,52
1593828000000,2020-07-04 02:00:00,ETHUSDC,225.16,226.68,225.16,226.34,342.98895,77583.7340911,115
1593824400000,2020-07-04 01:00:00,ETHUSDC,225.17,225.39,224.91,225.33,54.21043,12204.2387849,43
1593820800000,2020-07-04 00:00:00,ETHUSDC,224.88,225.74,224.63,225.26,150.34552,33860.2502772,64
1593817200000,2020-07-03 23:00:00,ETHUSDC,226.02,226.02,224.1,225.0,282.95064,63679.0238633,167
1593813600000,2020-07-03 22:00:00,ETHUSDC,226.61,226.61,225.99,226.19,188.83857,42701.5761078,59
1593810000000,2020-07-03 21:00:00,ETHUSDC,226.94,226.95,226.2,226.73,361.73627,82009.8460336,80
1593806400000,2020-07-03 20:00:00,ETHUSDC,226.33,226.91,225.87,226.91,198.79663,44975.502352,108
1593802800000,2020-07-03 19:00:00,ETHUSDC,226.23,226.46,225.78,226.23,151.94585,34349.1634161,82
1593799200000,2020-07-03 18:00:00,ETHUSDC,226.43,226.92,226.2,226.34,95.65674,21671.1449613,64
1593795600000,2020-07-03 17:00:00,ETHUSDC,226.82,227.19,226.49,226.59,162.75475,36906.9353419,74
1593792000000,2020-07-03 16:00:00,ETHUSDC,227.0,227.43,226.55,226.81,421.73169,95732.8353524,124
1593788400000,2020-07-03 15:00:00,ETHUSDC,226.76,227.18,226.66,226.76,257.20197,58359.3730719,100
1593784800000,2020-07-03 14:00:00,ETHUSDC,227.13,227.36,226.38,226.77,186.6056,42334.9711896,93
1593781200000,2020-07-03 13:00:00,ETHUSDC,227.32,228.04,227.04,227.04,217.12163,49406.1962654,92
1593777600000,2020-07-03 12:00:00,ETHUSDC,227.08,227.84,226.79,226.96,361.70248,82171.2928557,114
1593774000000,2020-07-03 11:00:00,ETHUSDC,226.37,227.18,226.22,227.18,185.8377,42100.3999227,96
1593770400000,2020-07-03 10:00:00,ETHUSDC,226.42,226.63,225.72,226.36,233.22848,52725.5837583,130
1593766800000,2020-07-03 09:00:00,ETHUSDC,226.88,227.53,225.5,226.35,221.49082,50199.020648,107
1593763200000,2020-07-03 08:00:00,ETHUSDC,227.25,228.08,226.7,227.09,562.38195,127827.0993236,171
1593759600000,2020-07-03 07:00:00,ETHUSDC,226.69,227.36,226.44,227.1,170.37796,38636.3094165,65
1593756000000,2020-07-03 06:00:00,ETHUSDC,227.28,227.28,226.59,226.59,214.84361,48751.1678942,86
1593752400000,2020-07-03 05:00:00,ETHUSDC,226.7,227.27,226.49,227.16,674.05835,152838.2005486,133
1593748800000,2020-07-03 04:00:00,ETHUSDC,226.35,226.62,225.67,226.56,60.45652,13674.7806265,34
1593745200000,2020-07-03 03:00:00,ETHUSDC,226.62,226.93,226.04,226.52,199.97185,45274.9639432,77
1593741600000,2020-07-03 02:00:00,ETHUSDC,227.4,227.6,226.33,226.73,227.14355,51541.9000533,87
1593738000000,2020-07-03 01:00:00,ETHUSDC,226.23,228.18,225.73,227.42,329.77566,74828.1715123,144
1593734400000,2020-07-03 00:00:00,ETHUSDC,226.35,226.42,225.39,226.2,946.72492,213955.9023647,246
1593730800000,2020-07-02 23:00:00,ETHUSDC,226.88,227.21,226.38,226.51,420.11492,95304.0535458,123
1593727200000,2020-07-02 22:00:00,ETHUSDC,227.52,228.17,226.53,226.92,609.47638,138682.7094417,151
1593723600000,2020-07-02 21:00:00,ETHUSDC,226.29,228.34,225.33,227.22,1137.32978,257601.9794785,191
1593720000000,2020-07-02 20:00:00,ETHUSDC,225.51,226.37,225.01,226.27,333.89647,75237.1704394,134
1593716400000,2020-07-02 19:00:00,ETHUSDC,225.52,226.26,225.05,225.4,235.69824,53144.8680256,97
1593712800000,2020-07-02 18:00:00,ETHUSDC,225.75,226.57,224.72,225.99,145.62405,32864.7799962,94
1593709200000,2020-07-02 17:00:00,ETHUSDC,225.71,226.28,225.21,225.6,741.86139,167451.7614597,163
1593705600000,2020-07-02 16:00:00,ETHUSDC,224.93,226.05,223.0,225.85,820.55062,184420.2644248,260
1593702000000,2020-07-02 15:00:00,ETHUSDC,228.74,228.74,225.0,225.18,1346.30585,304591.4305651,386
1593698400000,2020-07-02 14:00:00,ETHUSDC,230.63,230.95,228.93,229.01,203.28754,46721.2787893,93
1593694800000,2020-07-02 13:00:00,ETHUSDC,229.58,231.31,229.15,230.35,303.9617,70042.047471,120
1593691200000,2020-07-02 12:00:00,ETHUSDC,227.9,229.62,227.63,229.49,234.12193,53496.7395787,141
1593687600000,2020-07-02 11:00:00,ETHUSDC,228.62,228.62,226.94,228.14,234.78242,53509.6309605,141
1593684000000,2020-07-02 10:00:00,ETHUSDC,228.68,228.68,227.72,228.52,328.85419,74988.7639911,76
1593680400000,2020-07-02 09:00:00,ETHUSDC,229.02,229.36,228.54,228.8,294.58929,67400.3121875,93
1593676800000,2020-07-02 08:00:00,ETHUSDC,228.34,229.3,227.86,229.06,431.38473,98619.624178,161
1593673200000,2020-07-02 07:00:00,ETHUSDC,228.42,228.92,228.25,228.58,233.15938,53309.1916938,75
1593669600000,2020-07-02 06:00:00,ETHUSDC,228.25,229.06,227.57,228.42,495.83629,113290.8873728,165
1593666000000,2020-07-02 05:00:00,ETHUSDC,231.05,231.65,228.25,228.4,580.19827,133404.3950104,151
1593662400000,2020-07-02 04:00:00,ETHUSDC,231.17,231.51,231.06,231.15,96.85156,22398.9521605,47
1593658800000,2020-07-02 03:00:00,ETHUSDC,231.06,231.38,230.96,231.17,968.47406,223837.4432002,169
1593655200000,2020-07-02 02:00:00,ETHUSDC,231.46,232.02,231.11,231.11,68.05998,15768.4593179,47
1593651600000,2020-07-02 01:00:00,ETHUSDC,230.54,231.54,230.54,231.54,304.188,70265.3672296,103
1593648000000,2020-07-02 00:00:00,ETHUSDC,231.08,231.55,230.57,230.86,777.52832,179582.0737408,163
1593644400000,2020-07-01 23:00:00,ETHUSDC,230.93,231.74,230.71,231.06,366.88329,84829.779154,124
1593640800000,2020-07-01 22:00:00,ETHUSDC,231.22,231.39,230.43,230.93,182.96398,42241.5355239,79
1593637200000,2020-07-01 21:00:00,ETHUSDC,231.23,231.64,230.84,231.2,119.58441,27655.6888666,56
